time, step, mean-EKE, mean-LE, mean-Te, mean-Tp,  mean-radius, mean-e-a-collisions, mean-e-e-collisions, mean-x_flux, mean-y_flux, mean-z_flux
0.0000000000e+00, 0, 9.2410147490e-20, 9.5731641195e-19, 3.0000000000e+02, 3.0000000000e+02, 3.0000000000e+02, 3.0000000000e+02, 0.0000000000e+00, 0.0000000000e+00, 0, 6, 0, -8, -10, -38, 
1.0000000000e+00, 10, 9.2435461485e-20, 9.5731673066e-19, 3.0004108682e+02, 3.0000009987e+02, 3.0003707870e+02, 3.0000000461e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.9, 0.0, -12.0, -7.9, 6.2, 
2.0000000000e+00, 20, 9.2471075280e-20, 9.5731807295e-19, 3.0009888159e+02, 3.0000052052e+02, 3.0009667197e+02, 3.0000002520e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.9, 0.0, 4.7, -1.8, 1.6, 
3.0000000000e+00, 30, 9.2521520646e-20, 9.5732082920e-19, 3.0018072629e+02, 3.0000138426e+02, 3.0018366382e+02, 3.0000006941e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 3.2, 0.0, 5.7, -1.2, 6.2, 
4.0000000000e+00, 40, 9.2595154106e-20, 9.5732448622e-19, 3.0030015228e+02, 3.0000253028e+02, 3.0030943556e+02, 3.0000014794e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.4, 0.0, -8.3, -4.3, 5.6, 
5.0000000000e+00, 50, 9.2697054980e-20, 9.5733150222e-19, 3.0046534685e+02, 3.0000472893e+02, 3.0048949592e+02, 3.0000027583e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.7, 0.0, 2.8, -6.2, -0.6, 
6.0000000000e+00, 60, 9.2828120802e-20, 9.5734816325e-19, 3.0067768816e+02, 3.0000995010e+02, 3.0074471330e+02, 3.0000047406e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 3.6, 0.0, 2.6, 6.5, 3.2, 
7.0000000000e+00, 70, 9.3014656840e-20, 9.5737028484e-19, 3.0097963910e+02, 3.0001688247e+02, 3.0110280488e+02, 3.0000077150e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 3.2, 0.0, -1.8, -2.3, 10.3, 
8.0000000000e+00, 80, 9.3283076129e-20, 9.5739645814e-19, 3.0141360587e+02, 3.0002508456e+02, 3.0160008866e+02, 3.0000120745e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 3.3, 0.0, -1.2, -8.5, 2.1, 
9.0000000000e+00, 90, 9.3656709414e-20, 9.5743034590e-19, 3.0201663922e+02, 3.0003570417e+02, 3.0228347930e+02, 3.0000183478e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 3.3, 0.0, 4.7, -1.6, -2.4, 
1.0000000000e+01, 100, 9.4144274466e-20, 9.5748725664e-19, 3.0280174907e+02, 3.0005353863e+02, 3.0321267083e+02, 3.0000272378e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 3.2, 0.0, 1.7, 0.9, 12.9, 
1.1000000000e+01, 110, 9.4798911688e-20, 9.5756554305e-19, 3.0385269931e+02, 3.0007807171e+02, 3.0446239601e+02, 3.0000396674e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 3.5, 0.0, -2.1, -6.2, 3.6, 
1.2000000000e+01, 120, 9.5737306390e-20, 9.5763804833e-19, 3.0535288328e+02, 3.0010079312e+02, 3.0612458333e+02, 3.0000568324e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.7, 0.0, 0.7, -3.0, 0.5, 
1.3000000000e+01, 130, 9.6916487653e-20, 9.5776470515e-19, 3.0722761982e+02, 3.0014048433e+02, 3.0831015163e+02, 3.0000802614e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 3.3, 0.0, 6.0, 0.9, 2.4, 
1.4000000000e+01, 140, 9.8521787451e-20, 9.5789973340e-19, 3.0976158959e+02, 3.0018279895e+02, 3.1115009843e+02, 3.0001118809e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.3, 0.0, -4.9, 1.4, 14.9, 
1.5000000000e+01, 150, 1.0046684595e-19, 9.5814249915e-19, 3.1280436673e+02, 3.0025887591e+02, 3.1479547012e+02, 3.0001540820e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 3.0, 0.0, 0.1, -7.1, 0.4, 
1.6000000000e+01, 160, 1.0318984538e-19, 9.5834065663e-19, 3.1701506711e+02, 3.0032097371e+02, 3.1941577895e+02, 3.0002097849e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.1, 0.0, 2.6, 4.5, -2.9, 
1.7000000000e+01, 170, 1.0616458164e-19, 9.5883457527e-19, 3.2155202532e+02, 3.0047575597e+02, 3.2519548730e+02, 3.0002824955e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 3.5, 0.0, -4.7, -3.7, 14.6, 
1.8000000000e+01, 180, 1.1047711724e-19, 9.5917098969e-19, 3.2801793459e+02, 3.0058118018e+02, 3.3232834513e+02, 3.0003763468e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.2, 0.0, 1.3, -3.1, 5.6, 
1.9000000000e+01, 190, 1.1616260878e-19, 9.5943308741e-19, 3.3635245465e+02, 3.0066331531e+02, 3.4100964975e+02, 3.0004961186e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 1.4, 0.0, -0.9, -0.8, 0.1, 
2.0000000000e+01, 200, 1.2231046933e-19, 9.6018653606e-19, 3.4513836653e+02, 3.0089942805e+02, 3.5142686442e+02, 3.0006472290e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.7, 0.0, 5.8, -2.7, 8.9, 
2.1000000000e+01, 210, 1.3011126471e-19, 9.6095910468e-19, 3.5597448647e+02, 3.0114153252e+02, 3.6374940121e+02, 3.0008356926e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.7, 0.0, -1.0, 3.1, -1.1, 
2.2000000000e+01, 220, 1.3946540691e-19, 9.6192990931e-19, 3.6854852054e+02, 3.0144575941e+02, 3.7811862918e+02, 3.0010680453e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.9, 0.0, 1.0, 1.4, 3.5, 
2.3000000000e+01, 230, 1.5112233902e-19, 9.6286080176e-19, 3.8364165553e+02, 3.0173747877e+02, 3.9463921048e+02, 3.0013512378e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.3, 0.0, -3.0, -0.9, 12.6, 
2.4000000000e+01, 240, 1.6493515107e-19, 9.6396227469e-19, 4.0079106800e+02, 3.0208265397e+02, 4.1337265994e+02, 3.0016925028e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.4, 0.0, 1.3, -10.5, -1.2, 
2.5000000000e+01, 250, 1.8206147347e-19, 9.6479391822e-19, 4.2108565787e+02, 3.0234327110e+02, 4.3433362600e+02, 3.0020992056e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 1.8, 0.0, -2.6, 0.7, 1.1, 
2.6000000000e+01, 260, 2.0126206445e-19, 9.6610195774e-19, 4.4273349993e+02, 3.0275317931e+02, 4.5748893068e+02, 3.0025786861e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.1, 0.0, 0.1, -0.2, 5.9, 
2.7000000000e+01, 270, 2.2429180271e-19, 9.6712993224e-19, 4.6737784715e+02, 3.0307532186e+02, 4.8275902134e+02, 3.0031381017e+02, 0.0000000000e+00, 0.0000000000e+00, 0.1, 1.9, 0.0, -6.8, -0.4, 7.5, 
2.8000000000e+01, 280, 2.4935501311e-19, 9.6887178834e-19, 4.9279974557e+02, 3.0362117778e+02, 5.1002126389e+02, 3.0037842775e+02, 0.0000000000e+00, 0.0000000000e+00, 0.0, 2.0, 0.0, 6.8, -6.5, 5.1, 
